x-axis,MATH
Hertz,dBV
+10.82000E+03,-61.94962E+00
+10.84000E+03,-66.76048E+00
+10.86000E+03,-75.43228E+00
+10.88000E+03,-84.48616E+00
+10.90000E+03,-93.44910E+00
+10.92000E+03,-100.43961E+00
+10.94000E+03,-95.07553E+00
+10.96000E+03,-93.91762E+00
+10.98000E+03,-93.31032E+00
+11.00000E+03,-92.25250E+00
+11.02000E+03,-92.64725E+00
+11.04000E+03,-93.50662E+00
+11.06000E+03,-94.53400E+00
+11.08000E+03,-96.55174E+00
+11.10000E+03,-94.09058E+00
+11.12000E+03,-90.05157E+00
+11.14000E+03,-89.30931E+00
+11.16000E+03,-90.68512E+00
+11.18000E+03,-94.92386E+00
+11.20000E+03,-94.86626E+00
+11.22000E+03,-93.33382E+00
+11.24000E+03,-93.72475E+00
+11.26000E+03,-95.25543E+00
+11.28000E+03,-95.46219E+00
+11.30000E+03,-99.04755E+00
+11.32000E+03,-98.43582E+00
+11.34000E+03,-94.14520E+00
+11.36000E+03,-90.42145E+00
+11.38000E+03,-88.26019E+00
+11.40000E+03,-95.05341E+00
+11.42000E+03,-94.26170E+00
+11.44000E+03,-90.88051E+00
+11.46000E+03,-89.94919E+00
+11.48000E+03,-89.79881E+00
+11.50000E+03,-93.43361E+00
+11.52000E+03,-95.72281E+00
+11.54000E+03,-97.14668E+00
+11.56000E+03,-100.74211E+00
+11.58000E+03,-102.35619E+00
+11.60000E+03,-93.56804E+00
+11.62000E+03,-87.99507E+00
+11.64000E+03,-87.21550E+00
+11.66000E+03,-89.71855E+00
+11.68000E+03,-91.06712E+00
+11.70000E+03,-87.51495E+00
+11.72000E+03,-82.86270E+00
+11.74000E+03,-82.97356E+00
+11.76000E+03,-83.59962E+00
+11.78000E+03,-85.11681E+00
+11.80000E+03,-88.05511E+00
+11.82000E+03,-90.38437E+00
+11.84000E+03,-91.86150E+00
+11.86000E+03,-91.41457E+00
+11.88000E+03,-94.81773E+00
+11.90000E+03,-98.33305E+00
+11.92000E+03,-98.10463E+00
+11.94000E+03,-100.49530E+00
+11.96000E+03,-101.46156E+00
+11.98000E+03,-105.35423E+00
+12.00000E+03,-103.21808E+00
+12.02000E+03,-96.04584E+00
+12.04000E+03,-94.01306E+00
+12.06000E+03,-92.00157E+00
+12.08000E+03,-91.87187E+00
+12.10000E+03,-92.20444E+00
+12.12000E+03,-93.43056E+00
+12.14000E+03,-95.13824E+00
+12.16000E+03,-93.35701E+00
+12.18000E+03,-95.62492E+00
+12.20000E+03,-98.41499E+00
+12.22000E+03,-97.11945E+00
+12.24000E+03,-93.59520E+00
+12.26000E+03,-91.99600E+00
+12.28000E+03,-94.59686E+00
+12.30000E+03,-96.54312E+00
+12.32000E+03,-94.71901E+00
+12.34000E+03,-91.40320E+00
+12.36000E+03,-90.76569E+00
+12.38000E+03,-95.54642E+00
+12.40000E+03,-97.49481E+00
+12.42000E+03,-91.71509E+00
+12.44000E+03,-88.54607E+00
+12.46000E+03,-88.62312E+00
+12.48000E+03,-87.50107E+00
+12.50000E+03,-87.38419E+00
+12.52000E+03,-89.21906E+00
+12.54000E+03,-92.17880E+00
+12.56000E+03,-94.54193E+00
+12.58000E+03,-95.56519E+00
+12.60000E+03,-96.80618E+00
